"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000012.1","Genbank","gene",18,527,".","-",".","ID=gene-LSM04_000567;Name=LSM04_000567;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000567;partial=true;start_range=.,18",510
"JAJSEB010000048.1","Genbank","gene",654825,655424,".","-",".","ID=gene-LSM04_005587;Name=LSM04_005587;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005587",600
"JAJSEB010000048.1","Genbank","gene",656652,658640,".","-",".","ID=gene-LSM04_007148;Name=LSM04_007148;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007148",1989
"JAJSEB010000048.1","Genbank","gene",659123,671587,".","-",".","ID=gene-LSM04_006067;Name=LSM04_006067;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006067",12465
"JAJSEB010000048.1","Genbank","gene",671922,672383,".","-",".","ID=gene-LSM04_007052;Name=LSM04_007052;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007052",462
"JAJSEB010000048.1","Genbank","gene",672680,673141,".","-",".","ID=gene-LSM04_004639;Name=LSM04_004639;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004639",462
"JAJSEB010000048.1","Genbank","gene",673499,673900,".","-",".","ID=gene-LSM04_008298;Name=LSM04_008298;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008298",402
"JAJSEB010000048.1","Genbank","gene",674187,676232,".","-",".","ID=gene-LSM04_003231;Name=LSM04_003231;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003231",2046
"JAJSEB010000048.1","Genbank","gene",678042,681971,".","-",".","ID=gene-LSM04_005953;Name=LSM04_005953;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005953",3930
"JAJSEB010000048.1","Genbank","gene",682832,684031,".","-",".","ID=gene-LSM04_008836;Name=LSM04_008836;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008836",1200
"JAJSEB010000048.1","Genbank","gene",684526,687630,".","-",".","ID=gene-LSM04_006155;Name=LSM04_006155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006155",3105
"JAJSEB010000048.1","Genbank","gene",689026,691393,".","-",".","ID=gene-LSM04_003953;Name=LSM04_003953;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003953",2368
"JAJSEB010000048.1","Genbank","gene",692403,693149,".","-",".","ID=gene-LSM04_007985;Name=LSM04_007985;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007985",747
"JAJSEB010000048.1","Genbank","gene",693703,694488,".","-",".","ID=gene-LSM04_008809;Name=LSM04_008809;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008809",786
"JAJSEB010000048.1","Genbank","gene",694947,697598,".","-",".","ID=gene-LSM04_007946;Name=LSM04_007946;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007946",2652
"JAJSEB010000048.1","Genbank","gene",698768,699886,".","-",".","ID=gene-LSM04_006200;Name=LSM04_006200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006200",1119
"JAJSEB010000048.1","Genbank","gene",700567,703908,".","-",".","ID=gene-LSM04_002917;Name=LSM04_002917;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002917",3342
"JAJSEB010000048.1","Genbank","gene",707430,709541,".","-",".","ID=gene-LSM04_005127;Name=LSM04_005127;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005127",2112
"JAJSEB010000048.1","Genbank","gene",711102,716231,".","-",".","ID=gene-LSM04_006083;Name=LSM04_006083;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006083",5130
"JAJSEB010000048.1","Genbank","gene",717014,717844,".","-",".","ID=gene-LSM04_008624;Name=LSM04_008624;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008624",831
"JAJSEB010000048.1","Genbank","gene",718505,719857,".","-",".","ID=gene-LSM04_006111;Name=LSM04_006111;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006111",1353
"JAJSEB010000048.1","Genbank","gene",720408,721922,".","-",".","ID=gene-LSM04_001227;Name=LSM04_001227;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001227",1515
"JAJSEB010000048.1","Genbank","gene",722488,724145,".","-",".","ID=gene-LSM04_000035;Name=LSM04_000035;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000035",1658
"JAJSEB010000048.1","Genbank","gene",725071,726348,".","-",".","ID=gene-LSM04_001391;Name=LSM04_001391;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001391",1278
"JAJSEB010000048.1","Genbank","gene",727325,728848,".","-",".","ID=gene-LSM04_007654;Name=LSM04_007654;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007654",1524
"JAJSEB010000048.1","Genbank","gene",729773,730807,".","-",".","ID=gene-LSM04_004212;Name=LSM04_004212;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004212",1035
"JAJSEB010000048.1","Genbank","gene",731815,734745,".","-",".","ID=gene-LSM04_003005;Name=LSM04_003005;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003005",2931
"JAJSEB010000048.1","Genbank","gene",735610,739026,".","-",".","ID=gene-LSM04_008364;Name=LSM04_008364;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008364",3417
"JAJSEB010000048.1","Genbank","gene",744569,745939,".","-",".","ID=gene-LSM04_009211;Name=LSM04_009211;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009211",1371
"JAJSEB010000048.1","Genbank","gene",749066,750481,".","-",".","ID=gene-LSM04_002097;Name=LSM04_002097;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002097",1416
"JAJSEB010000048.1","Genbank","gene",751430,752386,".","-",".","ID=gene-LSM04_005379;Name=LSM04_005379;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005379",957
"JAJSEB010000048.1","Genbank","gene",752925,753413,".","-",".","ID=gene-LSM04_002221;Name=LSM04_002221;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002221",489
"JAJSEB010000048.1","Genbank","gene",753909,754628,".","-",".","ID=gene-LSM04_002349;Name=LSM04_002349;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002349",720
"JAJSEB010000048.1","Genbank","gene",754930,756075,".","-",".","ID=gene-LSM04_005693;Name=LSM04_005693;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005693",1146
"JAJSEB010000048.1","Genbank","gene",756855,757291,".","-",".","ID=gene-LSM04_003860;Name=LSM04_003860;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003860",437
"JAJSEB010000048.1","Genbank","gene",757321,757888,".","-",".","ID=gene-LSM04_005945;Name=LSM04_005945;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005945",568
"JAJSEB010000048.1","Genbank","gene",759836,760417,".","-",".","ID=gene-LSM04_008178;Name=LSM04_008178;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008178",582
"JAJSEB010000048.1","Genbank","gene",760919,762169,".","-",".","ID=gene-LSM04_009696;Name=LSM04_009696;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009696",1251
"JAJSEB010000048.1","Genbank","gene",762618,763604,".","-",".","ID=gene-LSM04_001583;Name=LSM04_001583;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001583",987
"JAJSEB010000048.1","Genbank","gene",764021,764587,".","-",".","ID=gene-LSM04_000602;Name=LSM04_000602;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000602",567
"JAJSEB010000048.1","Genbank","gene",764986,765213,".","-",".","ID=gene-LSM04_008461;Name=LSM04_008461;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008461",228
"JAJSEB010000048.1","Genbank","gene",765511,766362,".","-",".","ID=gene-LSM04_008412;Name=LSM04_008412;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008412",852
"JAJSEB010000048.1","Genbank","gene",766644,767099,".","-",".","ID=gene-LSM04_005197;Name=LSM04_005197;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005197",456
"JAJSEB010000048.1","Genbank","gene",768707,769336,".","-",".","ID=gene-LSM04_007784;Name=LSM04_007784;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007784",630
"JAJSEB010000048.1","Genbank","gene",770820,772004,".","-",".","ID=gene-LSM04_000351;Name=LSM04_000351;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000351",1185
"JAJSEB010000048.1","Genbank","gene",772497,774737,".","-",".","ID=gene-LSM04_007393;Name=LSM04_007393;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007393",2241
"JAJSEB010000048.1","Genbank","gene",775104,775844,".","-",".","ID=gene-LSM04_007139;Name=LSM04_007139;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007139",741
"JAJSEB010000048.1","Genbank","gene",776237,777172,".","-",".","ID=gene-LSM04_008032;Name=LSM04_008032;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008032",936
"JAJSEB010000048.1","Genbank","gene",777429,778310,".","-",".","ID=gene-LSM04_002905;Name=LSM04_002905;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002905",882
"JAJSEB010000048.1","Genbank","gene",778544,779152,".","-",".","ID=gene-LSM04_002330;Name=LSM04_002330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002330",609
"JAJSEB010000048.1","Genbank","gene",779373,780278,".","-",".","ID=gene-LSM04_003870;Name=LSM04_003870;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003870",906
"JAJSEB010000048.1","Genbank","gene",780565,780960,".","+",".","ID=gene-LSM04_006217;Name=LSM04_006217;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006217",396
"JAJSEB010000048.1","Genbank","gene",781163,782467,".","+",".","ID=gene-LSM04_006908;Name=LSM04_006908;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006908",1305
"JAJSEB010000048.1","Genbank","gene",782711,783583,".","+",".","ID=gene-LSM04_003986;Name=LSM04_003986;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003986",873
"JAJSEB010000048.1","Genbank","gene",783915,785255,".","+",".","ID=gene-LSM04_002318;Name=LSM04_002318;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002318",1341
"JAJSEB010000048.1","Genbank","gene",785942,788065,".","+",".","ID=gene-LSM04_005200;Name=LSM04_005200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005200",2124
"JAJSEB010000048.1","Genbank","gene",789134,790660,".","+",".","ID=gene-LSM04_008058;Name=LSM04_008058;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008058",1527
"JAJSEB010000048.1","Genbank","gene",791352,792251,".","+",".","ID=gene-LSM04_009529;Name=LSM04_009529;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009529",900
"JAJSEB010000048.1","Genbank","gene",793120,793794,".","+",".","ID=gene-LSM04_005259;Name=LSM04_005259;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005259",675
"JAJSEB010000048.1","Genbank","gene",794233,795534,".","+",".","ID=gene-LSM04_002141;Name=LSM04_002141;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002141",1302
"JAJSEB010000048.1","Genbank","gene",795785,797629,".","+",".","ID=gene-LSM04_002626;Name=LSM04_002626;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002626",1845
"JAJSEB010000048.1","Genbank","gene",798328,799428,".","+",".","ID=gene-LSM04_004536;Name=LSM04_004536;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004536",1101
"JAJSEB010000048.1","Genbank","gene",800017,801471,".","+",".","ID=gene-LSM04_009290;Name=LSM04_009290;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009290",1455
"JAJSEB010000048.1","Genbank","gene",801853,802458,".","+",".","ID=gene-LSM04_004062;Name=LSM04_004062;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004062",606
"JAJSEB010000048.1","Genbank","gene",802733,803179,".","+",".","ID=gene-LSM04_008549;Name=LSM04_008549;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008549",447
"JAJSEB010000048.1","Genbank","gene",803185,804099,".","+",".","ID=gene-LSM04_000120;Name=LSM04_000120;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000120",915
"JAJSEB010000048.1","Genbank","gene",804603,805196,".","+",".","ID=gene-LSM04_002982;Name=LSM04_002982;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002982",594
"JAJSEB010000048.1","Genbank","gene",805429,806565,".","+",".","ID=gene-LSM04_006205;Name=LSM04_006205;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006205",1137
"JAJSEB010000048.1","Genbank","gene",807084,807846,".","+",".","ID=gene-LSM04_000614;Name=LSM04_000614;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000614",763
"JAJSEB010000048.1","Genbank","gene",807907,808170,".","+",".","ID=gene-LSM04_003425;Name=LSM04_003425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003425",264
"JAJSEB010000048.1","Genbank","gene",808374,808802,".","+",".","ID=gene-LSM04_009536;Name=LSM04_009536;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009536",429
"JAJSEB010000048.1","Genbank","gene",809129,811090,".","+",".","ID=gene-LSM04_001556;Name=LSM04_001556;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001556",1962
"JAJSEB010000048.1","Genbank","gene",812235,812585,".","+",".","ID=gene-LSM04_003415;Name=LSM04_003415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003415",351
"JAJSEB010000048.1","Genbank","gene",812854,814545,".","+",".","ID=gene-LSM04_005018;Name=LSM04_005018;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005018",1692
"JAJSEB010000048.1","Genbank","gene",815024,815829,".","+",".","ID=gene-LSM04_000101;Name=LSM04_000101;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000101",806
"JAJSEB010000048.1","Genbank","gene",816290,817633,".","+",".","ID=gene-LSM04_005227;Name=LSM04_005227;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005227",1344
"JAJSEB010000048.1","Genbank","gene",818064,818792,".","+",".","ID=gene-LSM04_000653;Name=LSM04_000653;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000653",729
"JAJSEB010000048.1","Genbank","gene",819277,820449,".","+",".","ID=gene-LSM04_002052;Name=LSM04_002052;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002052",1173
"JAJSEB010000048.1","Genbank","gene",821469,821675,".","-",".","ID=gene-LSM04_002396;Name=LSM04_002396;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002396",207
"JAJSEB010000048.1","Genbank","gene",821960,823324,".","+",".","ID=gene-LSM04_008346;Name=LSM04_008346;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008346",1365
"JAJSEB010000048.1","Genbank","gene",823808,825181,".","+",".","ID=gene-LSM04_002314;Name=LSM04_002314;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002314",1374
"JAJSEB010000048.1","Genbank","gene",825599,826024,".","+",".","ID=gene-LSM04_009766;Name=LSM04_009766;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009766",426
"JAJSEB010000048.1","Genbank","gene",827015,828604,".","+",".","ID=gene-LSM04_001443;Name=LSM04_001443;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001443",1590
"JAJSEB010000048.1","Genbank","gene",828639,828878,".","+",".","ID=gene-LSM04_001871;Name=LSM04_001871;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001871",240
"JAJSEB010000048.1","Genbank","gene",829181,829837,".","+",".","ID=gene-LSM04_001030;Name=LSM04_001030;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001030",657
"JAJSEB010000048.1","Genbank","gene",830408,831115,".","+",".","ID=gene-LSM04_002457;Name=LSM04_002457;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002457",708
"JAJSEB010000048.1","Genbank","gene",831363,833200,".","+",".","ID=gene-LSM04_004306;Name=LSM04_004306;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004306",1838
"JAJSEB010000048.1","Genbank","gene",833494,834306,".","+",".","ID=gene-LSM04_008022;Name=LSM04_008022;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008022",813
"JAJSEB010000048.1","Genbank","gene",834671,835231,".","+",".","ID=gene-LSM04_006432;Name=LSM04_006432;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006432",561
"JAJSEB010000048.1","Genbank","gene",835429,837906,".","+",".","ID=gene-LSM04_004876;Name=LSM04_004876;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004876",2478
"JAJSEB010000048.1","Genbank","gene",838276,839739,".","+",".","ID=gene-LSM04_007134;Name=LSM04_007134;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007134",1464
"JAJSEB010000048.1","Genbank","gene",840474,841961,".","+",".","ID=gene-LSM04_001230;Name=LSM04_001230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001230",1488
"JAJSEB010000048.1","Genbank","gene",842322,843017,".","+",".","ID=gene-LSM04_004661;Name=LSM04_004661;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004661",696
"JAJSEB010000048.1","Genbank","gene",843428,843757,".","+",".","ID=gene-LSM04_004844;Name=LSM04_004844;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004844",330
"JAJSEB010000048.1","Genbank","gene",844021,844803,".","+",".","ID=gene-LSM04_006800;Name=LSM04_006800;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006800",783
"JAJSEB010000048.1","Genbank","gene",845238,846605,".","+",".","ID=gene-LSM04_007261;Name=LSM04_007261;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007261",1368
"JAJSEB010000048.1","Genbank","gene",847379,848038,".","+",".","ID=gene-LSM04_008651;Name=LSM04_008651;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008651",660
"JAJSEB010000048.1","Genbank","gene",848256,849389,".","+",".","ID=gene-LSM04_000891;Name=LSM04_000891;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000891",1134
"JAJSEB010000048.1","Genbank","gene",849704,851276,".","+",".","ID=gene-LSM04_002636;Name=LSM04_002636;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002636",1573
"JAJSEB010000048.1","Genbank","gene",851356,852243,".","+",".","ID=gene-LSM04_008719;Name=LSM04_008719;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008719",888
"JAJSEB010000048.1","Genbank","gene",852805,854333,".","+",".","ID=gene-LSM04_004566;Name=LSM04_004566;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004566",1529
"JAJSEB010000048.1","Genbank","gene",854456,855286,".","+",".","ID=gene-LSM04_006557;Name=LSM04_006557;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006557",831
"JAJSEB010000048.1","Genbank","gene",856112,856738,".","+",".","ID=gene-LSM04_004300;Name=LSM04_004300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004300",627
"JAJSEB010000048.1","Genbank","gene",856803,858032,".","+",".","ID=gene-LSM04_007320;Name=LSM04_007320;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007320",1230
"JAJSEB010000048.1","Genbank","gene",858574,861114,".","+",".","ID=gene-LSM04_005849;Name=LSM04_005849;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005849",2541
"JAJSEB010000048.1","Genbank","gene",861676,864216,".","+",".","ID=gene-LSM04_009752;Name=LSM04_009752;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009752",2541
"JAJSEB010000048.1","Genbank","gene",864788,867328,".","+",".","ID=gene-LSM04_004100;Name=LSM04_004100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004100",2541
"JAJSEB010000048.1","Genbank","gene",867554,868021,".","+",".","ID=gene-LSM04_007025;Name=LSM04_007025;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007025",468
"JAJSEB010000048.1","Genbank","gene",868234,868779,".","+",".","ID=gene-LSM04_007100;Name=LSM04_007100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007100",546
"JAJSEB010000048.1","Genbank","gene",868958,869878,".","+",".","ID=gene-LSM04_007240;Name=LSM04_007240;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007240",921
"JAJSEB010000048.1","Genbank","gene",870070,871509,".","+",".","ID=gene-LSM04_001856;Name=LSM04_001856;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001856",1440
"JAJSEB010000048.1","Genbank","gene",871798,873678,".","+",".","ID=gene-LSM04_007149;Name=LSM04_007149;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007149",1881
"JAJSEB010000048.1","Genbank","gene",874050,875150,".","+",".","ID=gene-LSM04_001471;Name=LSM04_001471;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001471",1101
"JAJSEB010000048.1","Genbank","gene",875562,876500,".","+",".","ID=gene-LSM04_000921;Name=LSM04_000921;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000921",939
"JAJSEB010000048.1","Genbank","gene",876807,879737,".","+",".","ID=gene-LSM04_004499;Name=LSM04_004499;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004499",2931
"JAJSEB010000048.1","Genbank","gene",880133,882010,".","+",".","ID=gene-LSM04_003082;Name=LSM04_003082;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003082",1878
"JAJSEB010000048.1","Genbank","gene",882271,885414,".","+",".","ID=gene-LSM04_006866;Name=LSM04_006866;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006866",3144
"JAJSEB010000048.1","Genbank","gene",885710,886606,".","+",".","ID=gene-LSM04_008424;Name=LSM04_008424;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008424",897
"JAJSEB010000048.1","Genbank","gene",886814,887587,".","+",".","ID=gene-LSM04_004446;Name=LSM04_004446;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004446",774
"JAJSEB010000048.1","Genbank","gene",887826,888656,".","+",".","ID=gene-LSM04_007818;Name=LSM04_007818;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007818",831
"JAJSEB010000048.1","Genbank","gene",888967,890646,".","+",".","ID=gene-LSM04_009524;Name=LSM04_009524;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009524",1680
"JAJSEB010000048.1","Genbank","gene",891034,892758,".","+",".","ID=gene-LSM04_004665;Name=LSM04_004665;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004665",1725
