"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000048.1","Genbank","CDS",188341,188742,".","-","0","ID=cds-KAH9582046.1;Parent=rna-gnl|WGS:JAJSEB|jg9394.t1;Dbxref=NCBI_GP:KAH9582046.1;Name=KAH9582046.1;gbkey=CDS;locus_tag=LSM04_003450;orig_transcript_id=gnl|WGS:JAJSEB|jg9394.t1;product=hypothetical protein;protein_id=KAH9582046.1",402
"JAJSEB010000048.1","Genbank","gene",189214,189600,".","-",".","ID=gene-LSM04_007920;Name=LSM04_007920;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007920",387
"JAJSEB010000048.1","Genbank","mRNA",189214,189600,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9395.t1;Parent=gene-LSM04_007920;gbkey=mRNA;locus_tag=LSM04_007920;orig_protein_id=gnl|WGS:JAJSEB|jg9395.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9395.t1;product=hypothetical protein",387
"JAJSEB010000048.1","Genbank","exon",189214,189600,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9395.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9395.t1;gbkey=mRNA;locus_tag=LSM04_007920;orig_protein_id=gnl|WGS:JAJSEB|jg9395.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9395.t1;product=hypothetical protein",387
"JAJSEB010000048.1","Genbank","CDS",189214,189600,".","-","0","ID=cds-KAH9582226.1;Parent=rna-gnl|WGS:JAJSEB|jg9395.t1;Dbxref=NCBI_GP:KAH9582226.1;Name=KAH9582226.1;gbkey=CDS;locus_tag=LSM04_007920;orig_transcript_id=gnl|WGS:JAJSEB|jg9395.t1;product=hypothetical protein;protein_id=KAH9582226.1",387
"JAJSEB010000048.1","Genbank","gene",189897,190697,".","-",".","ID=gene-LSM04_000498;Name=LSM04_000498;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000498",801
"JAJSEB010000048.1","Genbank","mRNA",189897,190697,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9396.t1;Parent=gene-LSM04_000498;gbkey=mRNA;locus_tag=LSM04_000498;orig_protein_id=gnl|WGS:JAJSEB|jg9396.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9396.t1;product=Protein of unknown function DUF938",801
"JAJSEB010000048.1","Genbank","exon",189897,190697,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9396.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9396.t1;gbkey=mRNA;locus_tag=LSM04_000498;orig_protein_id=gnl|WGS:JAJSEB|jg9396.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9396.t1;product=Protein of unknown function DUF938",801
"JAJSEB010000048.1","Genbank","CDS",189897,190697,".","-","0","ID=cds-KAH9581919.1;Parent=rna-gnl|WGS:JAJSEB|jg9396.t1;Dbxref=NCBI_GP:KAH9581919.1;Name=KAH9581919.1;gbkey=CDS;locus_tag=LSM04_000498;orig_transcript_id=gnl|WGS:JAJSEB|jg9396.t1;product=Protein of unknown function DUF938;protein_id=KAH9581919.1",801
"JAJSEB010000048.1","Genbank","gene",191617,192888,".","-",".","ID=gene-LSM04_006049;Name=LSM04_006049;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006049",1272
"JAJSEB010000048.1","Genbank","mRNA",191617,192888,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9397.t1;Parent=gene-LSM04_006049;gbkey=mRNA;locus_tag=LSM04_006049;orig_protein_id=gnl|WGS:JAJSEB|jg9397.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9397.t1;product=Aminotransferase",1272
"JAJSEB010000048.1","Genbank","exon",191617,192888,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9397.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9397.t1;gbkey=mRNA;locus_tag=LSM04_006049;orig_protein_id=gnl|WGS:JAJSEB|jg9397.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9397.t1;product=Aminotransferase",1272
"JAJSEB010000048.1","Genbank","CDS",191617,192888,".","-","0","ID=cds-KAH9582135.1;Parent=rna-gnl|WGS:JAJSEB|jg9397.t1;Dbxref=NCBI_GP:KAH9582135.1;Name=KAH9582135.1;gbkey=CDS;locus_tag=LSM04_006049;orig_transcript_id=gnl|WGS:JAJSEB|jg9397.t1;product=Aminotransferase;protein_id=KAH9582135.1",1272
"JAJSEB010000048.1","Genbank","gene",193527,194836,".","-",".","ID=gene-LSM04_002866;Name=LSM04_002866;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002866",1310
"JAJSEB010000048.1","Genbank","mRNA",193527,194836,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9398.t1;Parent=gene-LSM04_002866;gbkey=mRNA;locus_tag=LSM04_002866;orig_protein_id=gnl|WGS:JAJSEB|jg9398.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9398.t1;product=Aminotransferase",1310
"JAJSEB010000048.1","Genbank","exon",193972,194836,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9398.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9398.t1;gbkey=mRNA;locus_tag=LSM04_002866;orig_protein_id=gnl|WGS:JAJSEB|jg9398.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9398.t1;product=Aminotransferase",865
"JAJSEB010000048.1","Genbank","exon",193527,193930,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9398.t1-2;Parent=rna-gnl|WGS:JAJSEB|jg9398.t1;gbkey=mRNA;locus_tag=LSM04_002866;orig_protein_id=gnl|WGS:JAJSEB|jg9398.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9398.t1;product=Aminotransferase",404
"JAJSEB010000048.1","Genbank","CDS",193972,194836,".","-","0","ID=cds-KAH9582018.1;Parent=rna-gnl|WGS:JAJSEB|jg9398.t1;Dbxref=NCBI_GP:KAH9582018.1;Name=KAH9582018.1;gbkey=CDS;locus_tag=LSM04_002866;orig_transcript_id=gnl|WGS:JAJSEB|jg9398.t1;product=Aminotransferase;protein_id=KAH9582018.1",865
"JAJSEB010000048.1","Genbank","CDS",193527,193930,".","-","2","ID=cds-KAH9582018.1;Parent=rna-gnl|WGS:JAJSEB|jg9398.t1;Dbxref=NCBI_GP:KAH9582018.1;Name=KAH9582018.1;gbkey=CDS;locus_tag=LSM04_002866;orig_transcript_id=gnl|WGS:JAJSEB|jg9398.t1;product=Aminotransferase;protein_id=KAH9582018.1",404
"JAJSEB010000048.1","Genbank","gene",195652,196959,".","-",".","ID=gene-LSM04_001925;Name=LSM04_001925;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001925",1308
"JAJSEB010000048.1","Genbank","mRNA",195652,196959,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9399.t1;Parent=gene-LSM04_001925;gbkey=mRNA;locus_tag=LSM04_001925;orig_protein_id=gnl|WGS:JAJSEB|jg9399.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9399.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",195652,196959,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9399.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9399.t1;gbkey=mRNA;locus_tag=LSM04_001925;orig_protein_id=gnl|WGS:JAJSEB|jg9399.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9399.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",195652,196959,".","-","0","ID=cds-KAH9581982.1;Parent=rna-gnl|WGS:JAJSEB|jg9399.t1;Dbxref=NCBI_GP:KAH9581982.1;Name=KAH9581982.1;gbkey=CDS;locus_tag=LSM04_001925;orig_transcript_id=gnl|WGS:JAJSEB|jg9399.t1;product=Aminotransferase;protein_id=KAH9581982.1",1308
"JAJSEB010000048.1","Genbank","gene",197777,199084,".","-",".","ID=gene-LSM04_005125;Name=LSM04_005125;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005125",1308
"JAJSEB010000048.1","Genbank","mRNA",197777,199084,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9400.t1;Parent=gene-LSM04_005125;gbkey=mRNA;locus_tag=LSM04_005125;orig_protein_id=gnl|WGS:JAJSEB|jg9400.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9400.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",197777,199084,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9400.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9400.t1;gbkey=mRNA;locus_tag=LSM04_005125;orig_protein_id=gnl|WGS:JAJSEB|jg9400.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9400.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",197777,199084,".","-","0","ID=cds-KAH9582104.1;Parent=rna-gnl|WGS:JAJSEB|jg9400.t1;Dbxref=NCBI_GP:KAH9582104.1;Name=KAH9582104.1;gbkey=CDS;locus_tag=LSM04_005125;orig_transcript_id=gnl|WGS:JAJSEB|jg9400.t1;product=Aminotransferase;protein_id=KAH9582104.1",1308
"JAJSEB010000048.1","Genbank","gene",200030,201199,".","-",".","ID=gene-LSM04_001497;Name=LSM04_001497;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001497",1170
"JAJSEB010000048.1","Genbank","mRNA",200030,201199,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9401.t1;Parent=gene-LSM04_001497;gbkey=mRNA;locus_tag=LSM04_001497;orig_protein_id=gnl|WGS:JAJSEB|jg9401.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9401.t1;product=Aminotransferase",1170
"JAJSEB010000048.1","Genbank","exon",200030,201199,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9401.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9401.t1;gbkey=mRNA;locus_tag=LSM04_001497;orig_protein_id=gnl|WGS:JAJSEB|jg9401.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9401.t1;product=Aminotransferase",1170
"JAJSEB010000048.1","Genbank","CDS",200030,201199,".","-","0","ID=cds-KAH9581953.1;Parent=rna-gnl|WGS:JAJSEB|jg9401.t1;Dbxref=NCBI_GP:KAH9581953.1;Name=KAH9581953.1;gbkey=CDS;locus_tag=LSM04_001497;orig_transcript_id=gnl|WGS:JAJSEB|jg9401.t1;product=Aminotransferase;protein_id=KAH9581953.1",1170
"JAJSEB010000048.1","Genbank","gene",202009,203316,".","-",".","ID=gene-LSM04_001876;Name=LSM04_001876;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001876",1308
"JAJSEB010000048.1","Genbank","mRNA",202009,203316,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9402.t1;Parent=gene-LSM04_001876;gbkey=mRNA;locus_tag=LSM04_001876;orig_protein_id=gnl|WGS:JAJSEB|jg9402.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9402.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",202009,203316,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9402.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9402.t1;gbkey=mRNA;locus_tag=LSM04_001876;orig_protein_id=gnl|WGS:JAJSEB|jg9402.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9402.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",202009,203316,".","-","0","ID=cds-KAH9581980.1;Parent=rna-gnl|WGS:JAJSEB|jg9402.t1;Dbxref=NCBI_GP:KAH9581980.1;Name=KAH9581980.1;gbkey=CDS;locus_tag=LSM04_001876;orig_transcript_id=gnl|WGS:JAJSEB|jg9402.t1;product=Aminotransferase;protein_id=KAH9581980.1",1308
"JAJSEB010000048.1","Genbank","gene",204134,205441,".","-",".","ID=gene-LSM04_001411;Name=LSM04_001411;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001411",1308
"JAJSEB010000048.1","Genbank","mRNA",204134,205441,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9403.t1;Parent=gene-LSM04_001411;gbkey=mRNA;locus_tag=LSM04_001411;orig_protein_id=gnl|WGS:JAJSEB|jg9403.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9403.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",204134,205441,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9403.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9403.t1;gbkey=mRNA;locus_tag=LSM04_001411;orig_protein_id=gnl|WGS:JAJSEB|jg9403.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9403.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",204134,205441,".","-","0","ID=cds-KAH9581949.1;Parent=rna-gnl|WGS:JAJSEB|jg9403.t1;Dbxref=NCBI_GP:KAH9581949.1;Name=KAH9581949.1;gbkey=CDS;locus_tag=LSM04_001411;orig_transcript_id=gnl|WGS:JAJSEB|jg9403.t1;product=Aminotransferase;protein_id=KAH9581949.1",1308
"JAJSEB010000048.1","Genbank","gene",206253,207560,".","-",".","ID=gene-LSM04_003752;Name=LSM04_003752;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003752",1308
"JAJSEB010000048.1","Genbank","mRNA",206253,207560,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9404.t1;Parent=gene-LSM04_003752;gbkey=mRNA;locus_tag=LSM04_003752;orig_protein_id=gnl|WGS:JAJSEB|jg9404.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9404.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",206253,207560,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9404.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9404.t1;gbkey=mRNA;locus_tag=LSM04_003752;orig_protein_id=gnl|WGS:JAJSEB|jg9404.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9404.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",206253,207560,".","-","0","ID=cds-KAH9582053.1;Parent=rna-gnl|WGS:JAJSEB|jg9404.t1;Dbxref=NCBI_GP:KAH9582053.1;Name=KAH9582053.1;gbkey=CDS;locus_tag=LSM04_003752;orig_transcript_id=gnl|WGS:JAJSEB|jg9404.t1;product=Aminotransferase;protein_id=KAH9582053.1",1308
"JAJSEB010000048.1","Genbank","gene",208377,209684,".","-",".","ID=gene-LSM04_009462;Name=LSM04_009462;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009462",1308
"JAJSEB010000048.1","Genbank","mRNA",208377,209684,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9405.t1;Parent=gene-LSM04_009462;gbkey=mRNA;locus_tag=LSM04_009462;orig_protein_id=gnl|WGS:JAJSEB|jg9405.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9405.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",208377,209684,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9405.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9405.t1;gbkey=mRNA;locus_tag=LSM04_009462;orig_protein_id=gnl|WGS:JAJSEB|jg9405.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9405.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",208377,209684,".","-","0","ID=cds-KAH9582297.1;Parent=rna-gnl|WGS:JAJSEB|jg9405.t1;Dbxref=NCBI_GP:KAH9582297.1;Name=KAH9582297.1;gbkey=CDS;locus_tag=LSM04_009462;orig_transcript_id=gnl|WGS:JAJSEB|jg9405.t1;product=Aminotransferase;protein_id=KAH9582297.1",1308
"JAJSEB010000048.1","Genbank","gene",210509,211816,".","-",".","ID=gene-LSM04_002109;Name=LSM04_002109;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002109",1308
"JAJSEB010000048.1","Genbank","mRNA",210509,211816,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9406.t1;Parent=gene-LSM04_002109;gbkey=mRNA;locus_tag=LSM04_002109;orig_protein_id=gnl|WGS:JAJSEB|jg9406.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9406.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",210509,211816,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9406.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9406.t1;gbkey=mRNA;locus_tag=LSM04_002109;orig_protein_id=gnl|WGS:JAJSEB|jg9406.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9406.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",210509,211816,".","-","0","ID=cds-KAH9581991.1;Parent=rna-gnl|WGS:JAJSEB|jg9406.t1;Dbxref=NCBI_GP:KAH9581991.1;Name=KAH9581991.1;gbkey=CDS;locus_tag=LSM04_002109;orig_transcript_id=gnl|WGS:JAJSEB|jg9406.t1;product=Aminotransferase;protein_id=KAH9581991.1",1308
"JAJSEB010000048.1","Genbank","gene",212630,213937,".","-",".","ID=gene-LSM04_006569;Name=LSM04_006569;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006569",1308
"JAJSEB010000048.1","Genbank","mRNA",212630,213937,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9407.t1;Parent=gene-LSM04_006569;gbkey=mRNA;locus_tag=LSM04_006569;orig_protein_id=gnl|WGS:JAJSEB|jg9407.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9407.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",212630,213937,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9407.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9407.t1;gbkey=mRNA;locus_tag=LSM04_006569;orig_protein_id=gnl|WGS:JAJSEB|jg9407.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9407.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",212630,213937,".","-","0","ID=cds-KAH9582159.1;Parent=rna-gnl|WGS:JAJSEB|jg9407.t1;Dbxref=NCBI_GP:KAH9582159.1;Name=KAH9582159.1;gbkey=CDS;locus_tag=LSM04_006569;orig_transcript_id=gnl|WGS:JAJSEB|jg9407.t1;product=Aminotransferase;protein_id=KAH9582159.1",1308
"JAJSEB010000048.1","Genbank","gene",214752,216059,".","-",".","ID=gene-LSM04_005998;Name=LSM04_005998;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005998",1308
"JAJSEB010000048.1","Genbank","mRNA",214752,216059,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9408.t1;Parent=gene-LSM04_005998;gbkey=mRNA;locus_tag=LSM04_005998;orig_protein_id=gnl|WGS:JAJSEB|jg9408.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9408.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","exon",214752,216059,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9408.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9408.t1;gbkey=mRNA;locus_tag=LSM04_005998;orig_protein_id=gnl|WGS:JAJSEB|jg9408.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9408.t1;product=Aminotransferase",1308
"JAJSEB010000048.1","Genbank","CDS",214752,216059,".","-","0","ID=cds-KAH9582134.1;Parent=rna-gnl|WGS:JAJSEB|jg9408.t1;Dbxref=NCBI_GP:KAH9582134.1;Name=KAH9582134.1;gbkey=CDS;locus_tag=LSM04_005998;orig_transcript_id=gnl|WGS:JAJSEB|jg9408.t1;product=Aminotransferase;protein_id=KAH9582134.1",1308
"JAJSEB010000048.1","Genbank","gene",217399,218397,".","-",".","ID=gene-LSM04_003131;Name=LSM04_003131;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003131",999
"JAJSEB010000048.1","Genbank","mRNA",217399,218397,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9409.t1;Parent=gene-LSM04_003131;gbkey=mRNA;locus_tag=LSM04_003131;orig_protein_id=gnl|WGS:JAJSEB|jg9409.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9409.t1;product=Glyceraldehyde 3-phosphate dehydrogenase",999
"JAJSEB010000048.1","Genbank","exon",217399,218397,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9409.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9409.t1;gbkey=mRNA;locus_tag=LSM04_003131;orig_protein_id=gnl|WGS:JAJSEB|jg9409.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9409.t1;product=Glyceraldehyde 3-phosphate dehydrogenase",999
"JAJSEB010000048.1","Genbank","CDS",217399,218397,".","-","0","ID=cds-KAH9582031.1;Parent=rna-gnl|WGS:JAJSEB|jg9409.t1;Dbxref=NCBI_GP:KAH9582031.1;Name=KAH9582031.1;gbkey=CDS;locus_tag=LSM04_003131;orig_transcript_id=gnl|WGS:JAJSEB|jg9409.t1;product=Glyceraldehyde 3-phosphate dehydrogenase;protein_id=KAH9582031.1",999
"JAJSEB010000048.1","Genbank","gene",218863,220098,".","-",".","ID=gene-LSM04_006517;Name=LSM04_006517;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006517",1236
"JAJSEB010000048.1","Genbank","mRNA",218863,220098,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9410.t1;Parent=gene-LSM04_006517;gbkey=mRNA;locus_tag=LSM04_006517;orig_protein_id=gnl|WGS:JAJSEB|jg9410.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9410.t1;product=Aminotransferase",1236
"JAJSEB010000048.1","Genbank","exon",218863,220098,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9410.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9410.t1;gbkey=mRNA;locus_tag=LSM04_006517;orig_protein_id=gnl|WGS:JAJSEB|jg9410.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9410.t1;product=Aminotransferase",1236
"JAJSEB010000048.1","Genbank","CDS",218863,220098,".","-","0","ID=cds-KAH9582156.1;Parent=rna-gnl|WGS:JAJSEB|jg9410.t1;Dbxref=NCBI_GP:KAH9582156.1;Name=KAH9582156.1;gbkey=CDS;locus_tag=LSM04_006517;orig_transcript_id=gnl|WGS:JAJSEB|jg9410.t1;product=Aminotransferase;protein_id=KAH9582156.1",1236
"JAJSEB010000048.1","Genbank","gene",220426,221454,".","-",".","ID=gene-LSM04_004959;Name=LSM04_004959;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004959",1029
"JAJSEB010000048.1","Genbank","mRNA",220426,221454,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9411.t1;Parent=gene-LSM04_004959;gbkey=mRNA;locus_tag=LSM04_004959;orig_protein_id=gnl|WGS:JAJSEB|jg9411.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9411.t1;product=Short-chain dehydrogenase/reductase SDR",1029
"JAJSEB010000048.1","Genbank","exon",220426,221454,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9411.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9411.t1;gbkey=mRNA;locus_tag=LSM04_004959;orig_protein_id=gnl|WGS:JAJSEB|jg9411.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9411.t1;product=Short-chain dehydrogenase/reductase SDR",1029
"JAJSEB010000048.1","Genbank","CDS",220426,221454,".","-","0","ID=cds-KAH9582095.1;Parent=rna-gnl|WGS:JAJSEB|jg9411.t1;Dbxref=NCBI_GP:KAH9582095.1;Name=KAH9582095.1;gbkey=CDS;locus_tag=LSM04_004959;orig_transcript_id=gnl|WGS:JAJSEB|jg9411.t1;product=Short-chain dehydrogenase/reductase SDR;protein_id=KAH9582095.1",1029
"JAJSEB010000048.1","Genbank","gene",221777,222712,".","-",".","ID=gene-LSM04_005589;Name=LSM04_005589;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005589",936
"JAJSEB010000048.1","Genbank","mRNA",221777,222712,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9412.t1;Parent=gene-LSM04_005589;gbkey=mRNA;locus_tag=LSM04_005589;orig_protein_id=gnl|WGS:JAJSEB|jg9412.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9412.t1;product=Endonuclease V",936
"JAJSEB010000048.1","Genbank","exon",221777,222712,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9412.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9412.t1;gbkey=mRNA;locus_tag=LSM04_005589;orig_protein_id=gnl|WGS:JAJSEB|jg9412.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9412.t1;product=Endonuclease V",936
"JAJSEB010000048.1","Genbank","CDS",221777,222712,".","-","0","ID=cds-KAH9582123.1;Parent=rna-gnl|WGS:JAJSEB|jg9412.t1;Dbxref=NCBI_GP:KAH9582123.1;Name=KAH9582123.1;gbkey=CDS;locus_tag=LSM04_005589;orig_transcript_id=gnl|WGS:JAJSEB|jg9412.t1;product=Endonuclease V;protein_id=KAH9582123.1",936
"JAJSEB010000048.1","Genbank","gene",223514,224644,".","-",".","ID=gene-LSM04_007828;Name=LSM04_007828;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007828",1131
"JAJSEB010000048.1","Genbank","mRNA",223514,224644,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9413.t1;Parent=gene-LSM04_007828;gbkey=mRNA;locus_tag=LSM04_007828;orig_protein_id=gnl|WGS:JAJSEB|jg9413.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9413.t1;product=Glucokinase",1131
"JAJSEB010000048.1","Genbank","exon",223514,224644,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg9413.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg9413.t1;gbkey=mRNA;locus_tag=LSM04_007828;orig_protein_id=gnl|WGS:JAJSEB|jg9413.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9413.t1;product=Glucokinase",1131
"JAJSEB010000048.1","Genbank","CDS",223514,224644,".","-","0","ID=cds-KAH9582222.1;Parent=rna-gnl|WGS:JAJSEB|jg9413.t1;Dbxref=NCBI_GP:KAH9582222.1;Name=KAH9582222.1;gbkey=CDS;locus_tag=LSM04_007828;orig_transcript_id=gnl|WGS:JAJSEB|jg9413.t1;product=Glucokinase;protein_id=KAH9582222.1",1131
"JAJSEB010000048.1","Genbank","gene",224956,225915,".","-",".","ID=gene-LSM04_005096;Name=LSM04_005096;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005096",960
"JAJSEB010000048.1","Genbank","mRNA",224956,225915,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg9414.t1;Parent=gene-LSM04_005096;gbkey=mRNA;locus_tag=LSM04_005096;orig_protein_id=gnl|WGS:JAJSEB|jg9414.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg9414.t1;product=hypothetical protein",960
